Date,Fatalities
22 Jun 2017,0
30 Jun 2017,0
2 Jul 2017,0
5 Jul 2017,0
11 Jul 2017,0
16 Jul 2017,0
21 Jul 2017,0
24 Jul 2017,0
25 Jul 2017,0
27 Jul 2017,0
28 Jul 2017,0
3 Aug 2017,0
8 Aug 2017,0
15 Aug 2017,0
21 Aug 2017,0
28 Aug 2017,0
4 Sep 2017,0
5 Sep 2017,0
6 Sep 2017,0
9 Sep 2017,0
12 Sep 2017,0
12 Sep 2017,0
13 Sep 2017,0
15 Sep 2017,0
18 Sep 2017,0
19 Sep 2017,0
25 Sep 2017,0
25 Sep 2017,0
25 Sep 2017,0
27 Sep 2017,0
28 Sep 2017,0
29 Sep 2017,0
29 Sep 2017,0
30 Sep 2017,0
1 Oct 2017,0
1 Oct 2017,0
2 Oct 2017,0
8 Oct 2017,0
13 Oct 2017,0
14 Oct 2017,0
15 Oct 2017,0
18 Oct 2017,0
20 Oct 2017,0
20 Oct 2017,0
22 Oct 2017,0
23 Oct 2017,0
24 Oct 2017,0
31 Oct 2017,0
2 Nov 2017,0
5 Nov 2017,0
6 Nov 2017,0
10 Nov 2017,0
11 Nov 2017,0
16 Nov 2017,0
18 Nov 2017,0
19 Nov 2017,0
19 Nov 2017,0
19 Nov 2017,0
28 Nov 2017,0
29 Nov 2017,0
29 Nov 2017,0
30 Nov 2017,0
3 Dec 2017,0
6 Dec 2017,0
9 Dec 2017,0
11 Dec 2017,0
16 Dec 2017,0
22 Dec 2017,0
23 Dec 2017,0
23 Dec 2017,0
3 Jan 2018,0
5 Jan 2018,0
5 Jan 2018,0
6 Jan 2018,0
9 Jan 2018,0
9 Jan 2018,0
10 Jan 2018,0
13 Jan 2018,0
13 Jan 2018,0
14 Jan 2018,0
15 Jan 2018,0
17 Jan 2018,0
30 Jan 2018,0
4 Feb 2018,0
7 Feb 2018,0
8 Feb 2018,0
8 Feb 2018,0
8 Feb 2018,0
10 Feb 2018,0
12 Feb 2018,0
18 Feb 2018,0
23 Feb 2018,0
25 Feb 2018,0
26 Feb 2018,0
28 Feb 2018,0
3 Mar 2018,0
4 Mar 2018,0
11 Mar 2018,0
14 Mar 2018,0
16 Mar 2018,0
17 Mar 2018,0
18 Mar 2018,0
22 Mar 2018,0
23 Mar 2018,0
27 Mar 2018,0
28 Mar 2018,0
29 Mar 2018,0
29 Mar 2018,0
1 Apr 2018,0
2 Apr 2018,0
6 Apr 2018,0
8 Apr 2018,0
9 Apr 2018,0
9 Apr 2018,0
16 Apr 2018,0
17 Apr 2018,1
19 Apr 2018,0
27 Apr 2018,0
28 Apr 2018,0
28 Apr 2018,0
29 Apr 2018,0
29 Apr 2018,0
30 Apr 2018,0
2 May 2018,0
7 May 2018,0
10 May 2018,0
12 May 2018,0
13 May 2018,0
19 May 2018,0
19 May 2018,0
27 May 2018,0
27 May 2018,0
27 May 2018,0
7 Jun 2018,0
10 Jun 2018,0
10 Jun 2018,0
11 Jun 2018,0
12 Jun 2018,0
12 Jun 2018,0
14 Jun 2018,0
15 Jun 2018,0
16 Jun 2018,0
19 Jun 2018,0
22 Jun 2018,0
24 Jun 2018,0
25 Jun 2018,0
26 Jun 2018,0
4 Jul 2018,0
4 Jul 2018,0
7 Jul 2018,0
8 Jul 2018,0
10 Jul 2018,0
10 Jul 2018,0
12 Jul 2018,0
13 Jul 2018,0
16 Jul 2018,0
16 Jul 2018,0
21 Jul 2018,0
27 Jul 2018,0
28 Jul 2018,0
30 Jul 2018,0
31 Jul 2018,0
1 Aug 2018,0
3 Aug 2018,0
8 Aug 2018,0
10 Aug 2018,0
12 Aug 2018,0
13 Aug 2018,0
16 Aug 2018,0
16 Aug 2018,0
17 Aug 2018,0
29 Aug 2018,0
29 Aug 2018,0
1 Sep 2018,0
3 Sep 2018,0
10 Sep 2018,0
12 Sep 2018,0
14 Sep 2018,0
20 Sep 2018,0
26 Sep 2018,0
28 Sep 2018,1
28 Sep 2018,0
2 Oct 2018,0
2 Oct 2018,0
2 Oct 2018,0
9 Oct 2018,0
9 Oct 2018,0
9 Oct 2018,0
11 Oct 2018,0
12 Oct 2018,0
15 Oct 2018,0
16 Oct 2018,0
21 Oct 2018,0
21 Oct 2018,0
27 Oct 2018,0
29 Oct 2018,0
4 Nov 2018,0
7 Nov 2018,0
7 Nov 2018,0
12 Nov 2018,0
12 Nov 2018,0
12 Nov 2018,0
13 Nov 2018,0
14 Nov 2018,0
15 Nov 2018,0
17 Nov 2018,0
17 Nov 2018,0
17 Nov 2018,0
20 Nov 2018,0+1
22 Nov 2018,0
25 Nov 2018,0
25 Nov 2018,0
29 Nov 2018,0
2 Dec 2018,0
3 Dec 2018,0
3 Dec 2018,0
4 Dec 2018,0
6 Dec 2018,0
11 Dec 2018,0
12 Dec 2018,0
12 Dec 2018,0
19 Dec 2018,0
20 Dec 2018,0
21 Dec 2018,0
28 Dec 2018,0
28 Dec 2018,0
1 Jan 2019,0
1 Jan 2019,0
2 Jan 2019,0
3 Jan 2019,0
3 Jan 2019,0
3 Jan 2019,0
4 Jan 2019,0
6 Jan 2019,0
6 Jan 2019,0
11 Jan 2019,0
11 Jan 2019,0
12 Jan 2019,0
12 Jan 2019,0
13 Jan 2019,0
13 Jan 2019,0
13 Jan 2019,0
14 Jan 2019,0
15 Jan 2019,0
18 Jan 2019,0
18 Jan 2019,0
18 Jan 2019,0
18 Jan 2019,0
18 Jan 2019,0
19 Jan 2019,0
21 Jan 2019,0
22 Jan 2019,0
26 Jan 2019,0
29 Jan 2019,0
29 Jan 2019,0
31 Jan 2019,0
1 Feb 2019,0
5 Feb 2019,0
10 Feb 2019,0
10 Feb 2019,0
12 Feb 2019,0
13 Feb 2019,0
13 Feb 2019,0
15 Feb 2019,0
16 Feb 2019,0
16 Feb 2019,0
17 Feb 2019,0
20 Feb 2019,0
21 Feb 2019,0
24 Feb 2019,1
25 Feb 2019,0
25 Feb 2019,0
26 Feb 2019,0
26 Feb 2019,0
27 Feb 2019,0
2 Mar 2019,0
2 Mar 2019,0
4 Mar 2019,0
9 Mar 2019,0
10 Mar 2019,0
10 Mar 2019,0
10 Mar 2019,0
21 Mar 2019,0
25 Mar 2019,0
27 Mar 2019,0
29 Mar 2019,0
7 Apr 2019,0
7 Apr 2019,0
7 Apr 2019,0
11 Apr 2019,0
14 Apr 2019,0
19 Apr 2019,0
19 Apr 2019,0
